period;Period;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23;19;7;0;1;30;30;16;15;1;1;;0;7;9;3;211;71;36;4;3;1;0;0;3;1;;170.499;;;14.53125;12.26667;;;;;0;0;;0;;;1;2;7;0;7;1;0
35;20;8;3;2;16;30;16;15;0;1;13;1;1;9;3;212;72;36;1;2;0;1;0;4;0;;190.396;22;7.5;14.53125;12.26667;0.53125;;20.5;;1;1;0;0;;0;1;2;6;0;6;1;1
49;20;8;-3;2;15;30;16;15;0;1;3;0;1;9;3;212;72;36;5;1;0;0;1;5;0;0;220.396;17.5;7.03125;14.53125;12.26667;;;;;0;0;0;0;;;1;2;6;0;6;1;1
40;20;8;4;2;15;30;16;15;0;1;11;1;1;9;3;212;72;36;5;1;0;0;1;4;0;;194.396;12.5;7.03125;14.53125;12.26667;;;;;0;0;0;0;;;1;2;6;0;6;1;1
6;20;7;0;2;16;30;16;15;0;0;0;0;1;9;3;212;71;36;6;2;0;1;0;1;1;1;127.999;16;4.266667;12.26667;12.26667;;;;0;0;0;0;0;;;14;1;6;0;6;1;1
12;20;7;0;2;30;30;16;15;1;1;;0;1;9;3;212;71;36;2;3;1;0;0;2;1;;112.998;;;14.53125;12.26667;;;;;0;0;;0;;;1;1;6;0;6;1;1
33;20;8;3;2;16;30;16;15;0;1;13;1;1;9;3;212;72;36;6;2;0;1;0;4;0;;187.396;13;7.5;14.53125;12.26667;0.53125;;20.5;;1;1;0;0;;0;1;1;6;0;6;1;1
7;20;7;0;2;15;30;16;15;0;0;0;0;1;9;3;212;71;36;3;1;0;0;1;1;1;1;127.999;17;0;12.26667;12.26667;;;;0;0;0;0;0;;;14;1;6;0;6;1;1
24;20;7;0;2;15;30;16;15;0;0;0;0;1;9;3;212;71;36;1;1;0;0;1;3;1;;148.396;10.001;0;12.26667;12.26667;;;;0;0;0;0;0;;;14;2;6;0;6;1;1
46;20;7;-1;2;15;30;16;15;0;1;1;0;1;9;3;212;71;36;4;1;0;0;1;5;0;0;208.396;3;7.03125;14.53125;12.26667;;;;;0;0;0;0;;;1;2;6;0;6;1;1
30;20;8;0;2;16;30;16;15;0;0;0;0;1;9;3;212;72;36;2;2;0;1;0;3;0;;187.396;16.2;4.266667;12.26667;12.26667;;;;0;0;0;0;0;;;14;1;6;0;6;1;1
17;20;8;-1;2;16;30;16;15;0;1;1;0;1;9;3;212;72;36;3;2;0;1;0;2;1;;125.398;3;7.5;14.53125;12.26667;0.53125;;8.5;;1;1;0;0;;0;1;2;6;0;6;1;1
4;20;8;0;2;30;30;16;15;1;1;;0;1;9;3;212;72;36;1;3;1;0;0;1;1;1;127.999;;;14.53125;12.26667;;;;;0;0;;0;;;1;1;6;0;6;1;1
13;20;8;0;2;16;30;16;15;0;0;0;0;1;9;3;212;72;36;4;2;0;1;0;2;1;;112.998;17;4.266667;12.26667;12.26667;;;;0;0;0;0;0;;;14;1;6;0;6;1;1
20;20;7;12.999;2;16;30;16;15;0;1;3.001;1;1;9;3;212;71;36;3;2;0;1;0;2;1;;151.397;3.001;7.5;14.53125;12.26667;0.53125;;10.501;;1;1;0;0;;0;1;1;6;0;6;1;1
14;20;8;0;2;16;30;16;15;0;0;0;0;1;9;3;212;72;36;4;2;0;1;0;2;1;;112.998;18;4.266667;12.26667;12.26667;;;;0;0;0;0;0;;;14;2;6;0;6;1;1
48;20;8;13;2;30;30;16;15;0;0;17;1;1;9;3;212;72;36;6;3;1;0;0;5;0;0;223.396;17;8;12.26667;12.26667;0.7333333;8;;1;0;1;1;0;1;;14;1;6;0;6;1;1
8;20;7;0;2;15;30;16;15;0;0;0;0;1;9;3;212;71;36;6;1;0;0;1;1;1;1;127.999;31.201;0;12.26667;12.26667;;;;0;0;0;0;0;;;14;2;6;0;6;1;1
45;20;8;0;2;16;30;16;15;0;0;0;0;1;9;3;212;72;36;1;2;0;1;0;5;0;0;209.396;16;4.266667;12.26667;12.26667;;;;0;0;0;0;0;;;14;1;6;0;6;1;1
27;20;7;0;2;16;30;16;15;0;0;0;0;1;9;3;212;71;36;6;2;0;1;0;3;0;;161.396;10;4.266667;12.26667;12.26667;;;;0;0;0;0;0;;;14;1;6;0;6;1;1
25;20;8;0;2;30;30;16;15;1;1;;0;1;9;3;212;72;36;5;3;1;0;0;3;1;;148.396;;;14.53125;12.26667;;;;;0;0;;0;;;1;2;6;0;6;1;1
42;20;8;13;2;30;30;16;15;0;0;17;1;1;9;3;212;72;36;4;3;1;0;0;5;0;0;207.396;17;8;12.26667;12.26667;0.7333333;8;;1;0;1;1;0;1;;14;1;6;0;6;1;1
1;20;8;14;2;30;30;16;15;0;0;16;1;1;9;3;212;72;36;5;3;1;0;0;1;1;1;114;23.002;8;12.26667;12.26667;0.7333333;15.002;;1;0;1;1;1;1;;14;2;6;0;6;1;1
5;20;8;0;2;15;30;16;15;0;0;0;0;1;9;3;212;72;36;3;1;0;0;1;1;1;1;127.999;16.1;0;12.26667;12.26667;;;;0;0;0;0;0;;;14;1;6;0;6;1;1
16;20;7;13.4;2;30;30;16;15;0;0;16.6;1;1;9;3;212;71;36;1;3;1;0;0;2;1;;126.398;19.1;8;12.26667;12.26667;0.7333333;10.5;;1;0;1;1;0;1;;14;2;6;0;6;1;1
2;20;8;0;2;15;30;16;15;0;1;0;0;1;9;3;212;72;36;2;1;0;0;1;1;1;1;114;15;7.03125;14.53125;12.26667;;;;;0;0;0;0;;;1;1;6;0;6;1;1
22;20;7;0;2;15;30;16;15;0;0;0;0;1;9;3;212;71;36;6;1;0;0;1;3;1;;151.397;0.001;0;12.26667;12.26667;;;;0;0;0;0;0;;;14;1;6;0;6;1;1
21;20;8;0;2;15;30;16;15;0;0;0;0;1;9;3;212;72;36;1;1;0;0;1;3;1;;151.397;17;0;12.26667;12.26667;;;;0;0;0;0;0;;;14;1;6;0;6;1;1
10;20;8;-15.001;2;16;30;16;15;0;1;15.001;0;1;9;3;212;72;36;4;2;0;1;0;1;1;1;112.998;31.101;7.5;14.53125;12.26667;0.53125;;22.501;;1;1;1;0;;1;1;2;6;0;6;1;1
15;20;8;0;2;16;30;16;15;0;0;0;0;1;9;3;212;72;36;5;2;0;1;0;2;1;;112.998;4;4.266667;12.26667;12.26667;;;;0;0;0;0;0;;;14;2;6;0;6;1;1
39;20;8;0;2;15;30;16;15;0;0;0;0;1;9;3;212;72;36;5;1;0;0;1;4;0;;190.396;16;0;12.26667;12.26667;;;;0;0;0;0;0;;;14;1;6;0;6;1;1
44;20;8;-11;2;15;30;16;15;0;1;11;0;1;9;3;212;72;36;2;1;0;0;1;5;0;0;209.396;25;7.03125;14.53125;12.26667;;;;;0;0;0;0;;;1;2;6;0;6;1;1
18;20;7;0;2;15;30;16;15;0;0;0;0;1;9;3;212;71;36;6;1;0;0;1;2;1;;125.398;10;0;12.26667;12.26667;;;;0;0;0;0;0;;;14;1;6;0;6;1;1
36;20;7;0;2;30;30;16;15;1;1;;0;1;9;3;212;71;36;5;3;1;0;0;4;0;;190.396;;;14.53125;12.26667;;;;;0;0;;0;;;1;2;6;0;6;1;1
26;20;7;13;2;16;30;16;15;0;1;3;1;1;9;3;212;71;36;6;2;0;1;0;3;0;;161.396;3;7.5;14.53125;12.26667;0.53125;;10.5;;1;1;0;0;;0;1;1;6;0;6;1;1
38;20;7;0;2;30;30;16;15;1;1;;0;1;9;3;212;71;36;4;3;1;0;0;4;0;;190.396;;;14.53125;12.26667;;;;;0;0;;0;;;1;2;6;0;6;1;1
28;20;7;13;2;30;30;16;15;0;0;17;1;1;9;3;212;71;36;2;3;1;0;0;3;0;;174.396;32;8;12.26667;12.26667;0.7333333;23;;1;0;1;1;0;1;;14;2;6;0;6;1;1
43;20;8;13;2;30;30;16;15;0;0;17;1;1;9;3;212;72;36;5;3;1;0;0;5;0;0;220.396;17;8;12.26667;12.26667;0.7333333;8;;1;0;1;1;0;1;;14;1;6;0;6;1;1
29;20;8;13;2;30;30;16;15;0;0;17;1;1;9;3;212;72;36;6;3;1;0;0;3;0;;187.396;20;8;12.26667;12.26667;0.7333333;11;;1;0;1;1;0;1;;14;2;6;0;6;1;1
50;20;8;0;2;15;30;16;15;0;1;0;0;1;9;3;212;72;36;4;1;0;0;1;5;0;0;220.396;12;7.03125;14.53125;12.26667;;;;;0;0;0;0;;;1;1;6;0;6;1;1
32;20;7;0;2;30;30;16;15;1;1;;0;1;9;3;212;71;36;1;3;1;0;0;4;0;;184.396;;;14.53125;12.26667;;;;;0;0;;0;;;1;2;6;0;6;1;1
47;20;7;2;2;16;30;16;15;0;1;14;1;1;9;3;212;71;36;3;2;0;1;0;5;0;0;210.396;26.5;7.5;14.53125;12.26667;0.53125;;21.5;;1;1;0;0;;0;1;2;6;0;6;1;1
3;20;7;13.999;2;30;30;16;15;0;0;16.001;1;1;9;3;212;71;36;2;3;1;0;0;1;1;1;127.999;16.001;8;12.26667;12.26667;0.7333333;8;;1;0;1;1;0;1;;14;1;6;0;6;1;1
9;20;7;0;2;15;30;16;15;0;1;0;0;1;9;3;212;71;36;5;1;0;0;1;1;1;1;127.999;15.05;7.03125;14.53125;12.26667;;;;;0;0;0;0;;;1;1;6;0;6;1;1
31;20;8;-3;2;15;30;16;15;0;1;3;0;1;9;3;212;72;36;6;1;0;0;1;4;0;;184.396;15;7.03125;14.53125;12.26667;;;;;0;0;0;0;;;1;2;6;0;6;1;1
41;20;7;0;2;30;30;16;15;1;1;;0;1;9;3;212;71;36;2;3;1;0;0;5;0;0;194.396;;;14.53125;12.26667;;;;;0;0;;0;;;1;1;6;0;6;1;1
11;20;7;0;2;30;30;16;15;1;1;;0;1;9;3;212;71;36;2;3;1;0;0;2;1;;112.998;;;14.53125;12.26667;;;;;0;0;;0;;;1;1;6;0;6;1;1
19;20;7;13;2;16;30;16;15;0;1;3;1;1;9;3;212;71;36;1;2;0;1;0;2;1;;138.398;5;7.5;14.53125;12.26667;0.53125;;10.5;;1;1;0;0;;0;1;2;6;0;6;1;1
37;20;8;0;2;15;30;16;15;0;0;0;0;1;9;3;212;72;36;6;1;0;0;1;4;0;;190.396;12;0;12.26667;12.26667;;;;0;0;0;0;0;;;14;1;6;0;6;1;1
23;20;8;-3.001;2;15;30;16;15;0;1;3.001;0;1;9;3;212;72;36;5;1;0;0;1;3;1;;148.396;14.001;7.03125;14.53125;12.26667;;;;;0;0;0;0;;;1;2;6;0;6;1;1
34;20;7;0;2;30;30;16;15;1;1;;0;1;9;3;212;71;36;2;3;1;0;0;4;0;;187.396;;;14.53125;12.26667;;;;;0;0;;0;;;1;2;6;0;6;1;1
47;21;8;-2;3;15;30;16;15;0;1;2;0;2;9;3;213;72;36;6;1;0;0;1;5;0;0;205.396;13.111;7.03125;14.53125;12.26667;;;;;0;0;0;0;;;1;2;8;0;8;1;1
17;21;7;14.5;3;16;30;16;15;0;1;1.5;1;2;9;3;213;71;36;2;2;0;1;0;2;1;;137.396;1.5;7.5;14.53125;12.26667;0.53125;;9;;1;1;0;0;;0;1;1;8;0;8;1;1
10;21;7;0;3;30;30;16;15;1;1;;0;2;9;3;213;71;36;1;3;1;0;0;1;1;1;93.896;;;14.53125;12.26667;;;;;0;0;;0;;;1;1;8;0;8;1;1
48;21;7;13;3;30;30;16;15;0;0;17;1;2;9;3;213;71;36;5;3;1;0;0;5;0;0;218.396;17;8;12.26667;12.26667;0.7333333;8;;1;0;1;1;0;1;;14;1;8;0;8;1;1
13;21;7;0;3;15;30;16;15;0;0;0;0;2;9;3;213;71;36;6;1;0;0;1;2;1;;122.896;17;0;12.26667;12.26667;;;;0;0;0;0;0;;;14;1;8;0;8;1;1
20;21;8;-1.5;3;16;30;16;15;0;1;1.5;0;2;9;3;213;72;36;4;2;0;1;0;2;1;;133.896;17.611;7.5;14.53125;12.26667;0.53125;;9;;1;1;0;0;;0;1;2;8;0;8;1;1
29;21;7;0;3;16;30;16;15;0;0;0;0;2;9;3;213;71;36;5;2;0;1;0;3;0;;150.896;16.5;4.266667;12.26667;12.26667;;;;0;0;0;0;0;;;14;1;8;0;8;1;1
9;21;8;0;3;15;30;16;15;0;1;0;0;2;9;3;213;72;36;6;1;0;0;1;1;1;1;93.896;1;7.03125;14.53125;12.26667;;;;;0;0;0;0;;;1;1;8;0;8;1;1
33;21;7;0;3;30;30;16;15;1;1;;0;2;9;3;213;71;36;1;3;1;0;0;4;0;;149.396;;;14.53125;12.26667;;;;;0;0;;0;;;1;2;8;0;8;1;1
22;21;8;0;3;15;30;16;15;0;0;0;0;2;9;3;213;72;36;5;1;0;0;1;3;1;;133.896;3;0;12.26667;12.26667;;;;0;0;0;0;0;;;14;1;8;0;8;1;1
12;21;8;14.5;3;16;30;16;15;0;1;1.5;1;2;9;3;213;72;36;1;2;0;1;0;2;1;;122.896;1.5;7.5;14.53125;12.26667;0.53125;;9;;1;1;0;0;;0;1;1;8;0;8;1;1
4;21;7;0;3;30;30;16;15;1;1;;0;2;9;3;213;71;36;5;3;1;0;0;1;1;1;67.997;;;14.53125;12.26667;;;;;0;0;;0;;;1;1;8;0;8;1;1
28;21;7;0;3;15;30;16;15;0;0;0;0;2;9;3;213;71;36;1;1;0;0;1;3;0;;150.896;32;0;12.26667;12.26667;;;;0;0;0;0;0;;;14;2;8;0;8;1;1
5;21;7;13.899;3;30;30;16;15;0;0;16.101;1;2;9;3;213;71;36;2;3;1;0;0;1;1;1;81.896;32.111;8;12.26667;12.26667;0.7333333;24.01;;1;0;1;1;0;1;;14;2;8;0;8;1;1
8;21;8;12;3;30;30;16;15;0;0;18;1;2;9;3;213;72;36;3;3;1;0;0;1;1;1;93.896;18;8;12.26667;12.26667;0.7333333;8;;1;0;1;1;0;1;;14;1;8;0;8;1;1
27;21;7;0;3;15;30;16;15;0;0;0;0;2;9;3;213;71;36;2;1;0;0;1;3;0;;150.896;10;0;12.26667;12.26667;;;;0;0;0;0;0;;;14;1;8;0;8;1;1
18;21;7;0;3;16;30;16;15;0;0;0;0;2;9;3;213;71;36;3;2;0;1;0;2;1;;137.396;10;4.266667;12.26667;12.26667;;;;0;0;0;0;0;;;14;1;8;0;8;1;1
14;21;7;0;3;15;30;16;15;0;0;0;0;2;9;3;213;71;36;2;1;0;0;1;2;1;;122.896;17;0;12.26667;12.26667;;;;0;0;0;0;0;;;14;1;8;0;8;1;1
40;21;8;-1.5;3;16;30;16;15;0;1;1.5;0;2;9;3;213;72;36;1;2;0;1;0;4;0;;169.396;12.5;7.5;14.53125;12.26667;0.53125;;9;;1;1;0;0;;0;1;2;8;0;8;1;1
30;21;8;0;3;15;30;16;15;0;0;0;0;2;9;3;213;72;36;3;1;0;0;1;3;0;;150.896;16.2;0;12.26667;12.26667;;;;0;0;0;0;0;;;14;1;8;0;8;1;1
37;21;7;13;3;30;30;16;15;0;0;17;1;2;9;3;213;71;36;1;3;1;0;0;4;0;;172.896;17;8;12.26667;12.26667;0.7333333;8;;1;0;1;1;0;1;;14;1;8;0;8;1;1
7;21;7;0;3;16;30;16;15;0;0;0;0;2;9;3;213;71;36;2;2;0;1;0;1;1;1;81.896;17;4.266667;12.26667;12.26667;;;;0;0;0;0;0;;;14;1;8;0;8;1;1
26;21;8;0;3;30;30;16;15;1;1;;0;2;9;3;213;72;36;4;3;1;0;0;3;0;;150.896;;;14.53125;12.26667;;;;;0;0;;0;;;1;2;8;0;8;1;1
46;21;7;14;3;16;30;16;15;0;1;2;1;2;9;3;213;71;36;2;2;0;1;0;5;0;0;207.396;3;7.5;14.53125;12.26667;0.53125;;9.5;;1;1;0;0;;0;1;2;8;0;8;1;1
19;21;7;-2;3;15;30;16;15;0;1;2;0;2;9;3;213;71;36;5;1;0;0;1;2;1;;135.396;5;7.03125;14.53125;12.26667;;;;;0;0;0;0;;;1;2;8;0;8;1;1
23;21;8;0;3;30;30;16;15;1;1;;0;2;9;3;213;72;36;2;3;1;0;0;3;1;;133.896;;;14.53125;12.26667;;;;;0;0;;0;;;1;2;8;0;8;1;1
35;21;7;0;3;30;30;16;15;1;1;;0;2;9;3;213;71;36;3;3;1;0;0;4;0;;145.396;;;14.53125;12.26667;;;;;0;0;;0;;;1;2;8;0;8;1;1
21;21;7;0;3;16;30;16;15;0;0;0;0;2;9;3;213;71;36;4;2;0;1;0;3;1;;133.896;34.7;4.266667;12.26667;12.26667;;;;0;0;0;0;0;;;14;2;8;0;8;1;1
31;21;7;0;3;30;30;16;15;1;1;;0;2;9;3;213;71;36;5;3;1;0;0;4;0;;150.896;;;14.53125;12.26667;;;;;0;0;;0;;;1;2;8;0;8;1;1
25;21;7;-3;3;16;30;16;15;0;1;3;0;2;9;3;213;71;36;2;2;0;1;0;3;1;;150.896;6;7.5;14.53125;12.26667;0.53125;;10.5;;1;1;0;0;;0;1;2;8;0;8;1;1
24;21;7;20;3;30;30;16;15;0;0;10;1;2;9;3;213;71;36;2;3;1;0;0;3;1;;153.896;10.001;8;12.26667;12.26667;0.7333333;8.001;;1;0;1;0;1;0;;14;2;8;0;8;1;1
41;21;8;-2;3;15;30;16;15;0;1;2;0;2;9;3;213;72;36;3;1;0;0;1;5;0;0;167.396;14;7.03125;14.53125;12.26667;;;;;0;0;0;0;;;1;2;8;0;8;1;1
6;21;7;0;3;15;30;16;15;0;0;0;0;2;9;3;213;71;36;4;1;0;0;1;1;1;1;81.896;16;0;12.26667;12.26667;;;;0;0;0;0;0;;;14;1;8;0;8;1;1
36;21;8;14.5;3;16;30;16;15;0;1;1.5;1;2;9;3;213;72;36;6;2;0;1;0;4;0;;159.896;1.5;7.5;14.53125;12.26667;0.53125;;9;;1;1;0;0;;0;1;1;8;0;8;1;1
2;21;7;-9;3;15;30;16;15;0;1;9;0;2;9;3;213;71;36;4;1;0;0;1;1;1;1;83.998;24;7.03125;14.53125;12.26667;;;;;0;0;0;0;;;1;2;8;0;8;1;1
45;21;7;0;3;15;30;16;15;0;0;0;0;2;9;3;213;71;36;4;1;0;0;1;5;0;0;193.396;16.999;0;12.26667;12.26667;;;;0;0;0;0;0;;;14;1;8;0;8;1;1
1;21;8;-7.002;3;16;30;16;15;0;0;7.002;0;2;9;3;213;72;36;4;2;0;1;0;1;1;1;92.998;23.002;4.266667;12.26667;12.26667;;;;0;0;0;0;0;;;14;2;8;0;8;1;1
32;21;7;-1.5;3;15;30;16;15;0;1;1.5;0;2;9;3;213;71;36;4;1;0;0;1;4;0;;149.396;12.5;7.03125;14.53125;12.26667;;;;;0;0;0;0;;;1;2;8;0;8;1;1
50;21;7;-2;3;16;30;16;15;0;1;2;0;2;9;3;213;71;36;6;2;0;1;0;5;0;0;229.396;15;7.5;14.53125;12.26667;0.53125;;9.5;;1;1;0;0;;0;1;2;8;0;8;1;1
42;21;7;13;3;30;30;16;15;0;0;17;1;2;9;3;213;71;36;6;3;1;0;0;5;0;0;180.396;17;8;12.26667;12.26667;0.7333333;8;;1;0;1;1;0;1;;14;1;8;0;8;1;1
49;21;7;13;3;15;30;16;15;0;1;2;1;2;9;3;213;71;36;6;1;0;0;1;5;0;0;231.396;3;7.03125;14.53125;12.26667;;;;;0;0;0;0;;;1;2;8;0;8;1;1
34;21;7;-4;3;16;30;16;15;0;1;4;0;2;9;3;213;71;36;5;2;0;1;0;4;0;;145.396;17;7.5;14.53125;12.26667;0.53125;;11.5;;1;1;0;0;;0;1;2;8;0;8;1;1
43;21;7;13;3;30;30;16;15;0;0;17;1;2;9;3;213;71;36;6;3;1;0;0;5;0;0;193.396;17;8;12.26667;12.26667;0.7333333;8;;1;0;1;1;0;1;;14;1;8;0;8;1;1
15;21;7;0;3;15;30;16;15;0;0;0;0;2;9;3;213;71;36;3;1;0;0;1;2;1;;122.896;34;0;12.26667;12.26667;;;;0;0;0;0;0;;;14;2;8;0;8;1;1
3;21;8;-16.001;3;30;30;16;15;0;0;16.001;0;2;9;3;213;72;36;6;3;1;0;0;1;1;1;67.997;32.101;8;12.26667;12.26667;0.7333333;24.1;;1;0;1;1;0;1;;14;2;8;0;8;1;1
39;21;8;0;3;16;30;16;15;0;0;0;0;2;9;3;213;72;36;1;2;0;1;0;4;0;;170.896;16;4.266667;12.26667;12.26667;;;;0;0;0;0;0;;;14;1;8;0;8;1;1
38;21;7;-2;3;15;30;16;15;0;1;2;0;2;9;3;213;71;36;5;1;0;0;1;4;0;;170.896;15;7.03125;14.53125;12.26667;;;;;0;0;0;0;;;1;2;8;0;8;1;1
11;21;8;14.5;3;16;30;16;15;0;1;1.5;1;2;9;3;213;72;36;4;2;0;1;0;2;1;;108.396;1.5;7.5;14.53125;12.26667;0.53125;;9;;1;1;0;0;;0;1;1;8;0;8;1;1
44;21;8;0;3;30;30;16;15;1;1;;0;2;9;3;213;72;36;4;3;1;0;0;5;0;0;193.396;;;14.53125;12.26667;;;;;0;0;;0;;;1;2;8;0;8;1;1
16;21;8;0;3;15;30;16;15;0;0;0;0;2;9;3;213;72;36;2;1;0;0;1;2;1;;122.896;19;0;12.26667;12.26667;;;;0;0;0;0;0;;;14;2;8;0;8;1;1
22;22;8;27;1;30;30;16;15;0;0;3;1;8;9;3;214;72;36;2;3;1;0;0;3;1;;131.998;3;8;12.26667;12.26667;0.7333333;8;;1;0;1;0;1;0;;14;1;9;0;9;0;0
1;22;7;-14.5;1;15;30;16;15;0;0;29.5;1;8;9;3;214;71;36;6;1;0;0;1;1;1;1;85.5;57.501;0;12.26667;12.26667;;;;0;0;0;0;0;;;14;3;9;0;9;0;0
39;22;7;-4.12;1;16;30;16;15;0;0;4.12;0;8;9;3;214;71;36;4;2;0;1;0;4;0;;146.278;21.12;4.266667;12.26667;12.26667;;;;0;0;0;0;0;;;14;2;9;0;9;0;0
25;22;7;12;1;15;30;16;15;0;1;3;1;8;9;3;214;71;36;6;1;0;0;1;3;1;;153.998;6;7.03125;14.53125;12.26667;;;;;0;0;0;0;;;1;2;9;0;9;0;0
17;22;8;13;1;15;30;16;15;0;1;2;1;8;9;3;214;72;36;1;1;0;0;1;2;1;;94.998;3;7.03125;14.53125;12.26667;;;;;0;0;0;0;;;1;2;9;0;9;0;0
40;22;7;-9;1;16;30;16;15;0;1;9;0;8;9;3;214;71;36;6;2;0;1;0;4;0;;137.278;23;7.5;14.53125;12.26667;0.53125;;16.5;;1;1;0;0;;0;1;2;9;0;9;0;0
6;22;8;0;1;15;30;16;15;0;0;0;0;8;9;3;214;72;36;2;1;0;0;1;1;1;1;86.5;32.3;0;12.26667;12.26667;;;;0;0;0;0;0;;;14;2;9;0;9;0;0
9;22;7;0;1;30;30;16;15;1;1;;0;8;9;3;214;71;36;1;3;1;0;0;1;1;1;71.499;;;14.53125;12.26667;;;;;0;0;;0;;;1;1;9;0;9;0;0
19;22;7;0;1;30;30;16;15;1;1;;0;8;9;3;214;71;36;6;3;1;0;0;2;1;;91.998;;;14.53125;12.26667;;;;;0;0;;0;;;1;2;9;0;9;0;0
32;22;8;0;1;30;30;16;15;1;1;;0;8;9;3;214;72;36;3;3;1;0;0;4;0;;133.898;;;14.53125;12.26667;;;;;0;0;;0;;;1;1;9;0;9;0;0
5;22;7;0;1;15;30;16;15;0;0;0;0;8;9;3;214;71;36;6;1;0;0;1;1;1;1;86.5;32.111;0;12.26667;12.26667;;;;0;0;0;0;0;;;14;2;9;0;9;0;0
24;22;8;12;1;15;30;16;15;0;0;3;1;8;9;3;214;72;36;6;1;0;0;1;3;1;;141.998;4;0;12.26667;12.26667;;;;0;0;0;0;0;;;14;2;9;0;9;0;0
12;22;8;0;1;30;30;16;15;1;1;;0;8;9;3;214;72;36;3;3;1;0;0;2;1;;72.498;;;14.53125;12.26667;;;;;0;0;;0;;;1;1;9;0;9;0;0
15;22;8;13;1;15;30;16;15;0;0;2;1;8;9;3;214;72;36;2;1;0;0;1;2;1;;83.998;4;0;12.26667;12.26667;;;;0;0;0;0;0;;;14;2;9;0;9;0;0
30;22;7;-2;1;15;30;16;15;0;0;2;0;8;9;3;214;71;36;5;1;0;0;1;3;0;;136.898;18.5;0;12.26667;12.26667;;;;0;0;0;0;0;;;14;2;9;0;9;0;0
27;22;8;-5.1;1;30;30;16;15;0;0;5.1;0;8;9;3;214;72;36;5;3;1;0;0;3;0;;144.898;16.1;8;12.26667;12.26667;0.7333333;19;;1;0;1;0;1;0;;14;2;9;0;9;0;0
7;22;8;0;1;15;30;16;15;0;0;0;0;8;9;3;214;72;36;6;1;0;0;1;1;1;1;86.5;17;0;12.26667;12.26667;;;;0;0;0;0;0;;;14;1;9;0;9;0;0
34;22;8;0;1;30;30;16;15;1;1;;0;8;9;3;214;72;36;6;3;1;0;0;4;0;;130.398;;;14.53125;12.26667;;;;;0;0;;0;;;1;1;9;0;9;0;0
8;22;7;-15.001;1;30;30;16;15;0;0;15.001;0;8;9;3;214;71;36;5;3;1;0;0;1;1;1;71.499;31.201;8;12.26667;12.26667;0.7333333;24.2;;1;0;1;0;1;0;;14;2;9;0;9;0;0
47;22;7;-12.5;1;15;30;16;15;0;1;12.5;0;8;9;3;214;71;36;5;1;0;0;1;5;0;0;119.778;26.5;7.03125;14.53125;12.26667;;;;;0;0;0;0;;;1;2;9;0;9;0;0
41;22;7;3.5;1;16;30;16;15;0;1;12.5;1;8;9;3;214;71;36;5;2;0;1;0;5;0;0;140.778;12.5;7.5;14.53125;12.26667;0.53125;;20;;1;1;0;0;;0;1;1;9;0;9;0;0
16;22;8;-2;1;16;30;16;15;0;0;2;0;8;9;3;214;72;36;3;2;0;1;0;2;1;;81.998;19;4.266667;12.26667;12.26667;;;;0;0;0;0;0;;;14;2;9;0;9;0;0
20;22;7;0;1;30;30;16;15;1;1;;0;8;9;3;214;71;36;6;3;1;0;0;2;1;;91.998;;;14.53125;12.26667;;;;;0;0;;0;;;1;1;9;0;9;0;0
26;22;8;-4;1;16;30;16;15;0;1;4;0;8;9;3;214;72;36;5;2;0;1;0;3;0;;149.998;16;7.5;14.53125;12.26667;0.53125;;11.5;;1;1;0;0;;0;1;2;9;0;9;0;0
11;22;8;0;1;15;30;16;15;0;1;0;0;8;9;3;214;72;36;5;1;0;0;1;2;1;;72.498;1.5;7.03125;14.53125;12.26667;;;;;0;0;0;0;;;1;1;9;0;9;0;0
2;22;8;0;1;30;30;16;15;1;1;;0;8;9;3;214;72;36;3;3;1;0;0;1;1;1;85.5;;;14.53125;12.26667;;;;;0;0;;0;;;1;1;9;0;9;0;0
45;22;8;0;1;15;30;16;15;0;0;0;0;8;9;3;214;72;36;3;1;0;0;1;5;0;0;140.778;16;0;12.26667;12.26667;;;;0;0;0;0;0;;;14;1;9;0;9;0;0
10;22;7;0.999;1;16;30;16;15;0;1;15.001;1;8;9;3;214;71;36;5;2;0;1;0;1;1;1;72.498;15.001;7.5;14.53125;12.26667;0.53125;;22.501;;1;1;1;0;;1;1;1;9;0;9;0;0
46;22;8;-8.5;1;16;30;16;15;0;1;8.5;0;8;9;3;214;72;36;5;2;0;1;0;5;0;0;132.278;22.5;7.5;14.53125;12.26667;0.53125;;16;;1;1;0;0;;0;1;2;9;0;9;0;0
33;22;7;-3.5;1;16;30;16;15;0;1;3.5;0;8;9;3;214;71;36;5;2;0;1;0;4;0;;130.398;17.5;7.5;14.53125;12.26667;0.53125;;11;;1;1;0;0;;0;1;2;9;0;9;0;0
3;22;7;0;1;16;30;16;15;0;0;0;0;8;9;3;214;71;36;1;2;0;1;0;1;1;1;85.5;16.001;4.266667;12.26667;12.26667;;;;0;0;0;0;0;;;14;1;9;0;9;0;0
43;22;8;0;1;16;30;16;15;0;0;0;0;8;9;3;214;72;36;1;2;0;1;0;5;0;0;140.778;17;4.266667;12.26667;12.26667;;;;0;0;0;0;0;;;14;1;9;0;9;0;0
