41;6;5;10;415;0;0;25;1;2;0;0;7;5;2;1;0;;2;0;10;57;13;0.6931472;10;8;146;SHPD1525;11;1;925;;;1;0;0;0;0;0.0344828;;1;1
41;7;3;10;320;0;0;25;1;2;0;0;7;5;2;1;0;;7;0;10;57;13;1.94591;10;8;147;SHPD1525;11;1;765;;;1;0;0;0;0;0;;1;0
41;8;1;10;375;0;0;25;1;2;0;0;7;5;2;1;0;;2;0;10;57;13;0.6931472;10;8;148;SHPD1525;11;1;875;;;1;0;0;0;0;0.0689655;;1;0
41;9;5;10;430;0;0;25;1;2;0;0;7;5;2;1;0;;8;0;10;57;13;2.079442;10;8;149;SHPD1525;11;1;925;;;1;0;0;0;0;0;;1;0
41;10;2;10;455;0;0;25;1;2;0;0;7;5;2;1;0;;1;0;10;57;13;0;10;8;150;SHPD1525;11;1;965;;;1;0;0;0;0;0;;0;0
41;11;6;10;690;0;0;25;2;2;0;0;7;5;2;1;0;;7;0;10;57;13;1.94591;10;8;151;SHPD1525;12;1;1505;;;1;0;0;0;0;0.0344828;;0;1
41;12;7;10;665;0;0;25;2;2;0;0;7;5;2;1;0;;3;0;10;57;13;1.098612;10;8;152;SHPD1525;12;1;1455;;;1;0;0;0;0;0.0344828;;1;0
41;13;7;10;650;0;0;25;2;2;0;0;7;5;2;1;0;;2;0;10;57;13;0.6931472;10;8;153;SHPD1525;12;1;1480;;;1;0;0;0;0;0;;1;0
41;14;6;10;665;0;0;25;2;2;0;0;7;5;2;1;0;;4;0;10;57;13;1.386294;10;8;154;SHPD1525;12;1;1500;;;1;0;0;0;0;0.0689655;;0;0
41;15;10;10;655;0;0;25;2;2;0;0;7;5;2;1;0;;4;0;10;57;13;1.386294;10;8;155;SHPD1525;12;1;1490;;;1;0;0;0;0;0.0689655;;1;0
41;16;9;10;715;0;0;25;2;2;0;0;7;5;2;1;0;;2;0;10;57;13;0.6931472;10;8;156;SHPD1525;12;1;1515;;;1;0;0;0;0;0;;1;0
41;17;9;10;675;0;0;25;2;2;0;0;7;5;2;1;0;;8;0;10;57;13;2.079442;10;8;157;SHPD1525;12;1;1470;;;1;0;0;0;0;0.1724138;;1;1
41;18;8;25;715;0;0;25;2;2;0;0;7;5;2;1;0;;3;1;0;57;13;1.098612;10;8;158;SHPD1525;12;1;1550;;;0;0;0;0;0;0;;1;0
41;19;8;0;685;0;0;25;2;2;0;0;7;5;2;1;1;;3;0;25;57;13;1.098612;10;8;159;SHPD1525;12;1;1490;;;0;0;1;0;1;0.137931;;1;1
41;20;10;10;660;0;0;25;2;2;0;0;7;5;2;1;0;;5;0;10;57;13;1.609438;10;8;160;SHPD1525;12;1;1465;;;1;0;0;0;0;0.2413793;;1;1
42;1;3;10;435;0;0;25;1;2;0;0;8;5;2;1;0;;1;0;10;57;14;0;10;8;141;SHPD1525;11;1;935;;;1;0;0;0;0;0;;0;0
42;2;3;10;415;0;0;25;1;2;0;0;8;5;2;1;0;;2;0;10;57;14;0.6931472;10;8;142;SHPD1525;11;1;885;;;1;0;0;0;0;0;;1;0
42;3;1;10;390;0;0;25;1;2;0;0;8;5;2;1;0;;1;0;10;57;14;0;10;8;143;SHPD1525;11;1;850;;;1;0;0;0;0;0;;1;0
42;4;5;10;450;0;0;25;1;2;0;0;8;5;2;1;0;;7;0;10;57;14;1.94591;10;8;144;SHPD1525;11;1;945;;;1;0;0;0;0;0;;1;0
42;5;2;10;415;0;0;25;1;2;0;0;8;5;2;1;0;;7;0;10;57;14;1.94591;10;8;145;SHPD1525;11;1;860;;;1;0;0;0;0;0.137931;;0;0
42;6;2;10;425;0;0;25;1;2;0;0;8;5;2;1;0;;2;0;10;57;14;0.6931472;10;8;146;SHPD1525;11;1;925;;;1;0;0;0;0;0.0344828;;1;1
42;7;5;10;330;0;0;25;1;2;0;0;8;5;2;1;0;;5;0;10;57;14;1.609438;10;8;147;SHPD1525;11;1;765;;;1;0;0;0;0;0;;1;0
42;8;4;10;385;0;0;25;1;2;0;0;8;5;2;1;0;;10;0;10;57;14;2.302585;10;8;148;SHPD1525;11;1;875;;;1;0;0;0;0;0.0689655;;1;0
42;9;1;10;440;0;0;25;1;2;0;0;8;5;2;1;0;;9;0;10;57;14;2.197225;10;8;149;SHPD1525;11;1;925;;;1;0;0;0;0;0;;1;0
42;10;4;10;465;0;0;25;1;2;0;0;8;5;2;1;0;;0;0;10;57;14;;10;8;150;SHPD1525;11;1;965;;;1;0;0;0;0;0;;0;0
42;11;6;10;700;0;0;25;2;2;0;0;8;5;2;1;0;;18;0;10;57;14;2.890372;10;8;151;SHPD1525;12;1;1505;;;1;0;0;0;0;0.0344828;;0;1
42;12;8;10;675;0;0;25;2;2;0;0;8;5;2;1;0;;4;0;10;57;14;1.386294;10;8;152;SHPD1525;12;1;1455;;;1;0;0;0;0;0.0344828;;1;0
42;13;7;25;675;0;0;25;2;2;0;0;8;5;2;1;0;;4;1;0;57;14;1.386294;10;8;153;SHPD1525;12;1;1480;;;0;0;0;0;0;0;;1;0
42;14;9;10;675;0;0;25;2;2;0;0;8;5;2;1;0;;2;0;10;57;14;0.6931472;10;8;154;SHPD1525;12;1;1500;;;1;0;0;0;0;0.0689655;;0;0
42;15;10;10;665;0;0;25;2;2;0;0;8;5;2;1;0;;2;0;10;57;14;0.6931472;10;8;155;SHPD1525;12;1;1490;;;1;0;0;0;0;0.0689655;;1;0
42;16;9;10;725;0;0;25;2;2;0;0;8;5;2;1;0;;2;0;10;57;14;0.6931472;10;8;156;SHPD1525;12;1;1515;;;1;0;0;0;0;0;;1;0
42;17;6;10;685;0;0;25;2;2;0;0;8;5;2;1;0;;4;0;10;57;14;1.386294;10;8;157;SHPD1525;12;1;1470;;;1;0;0;0;0;0.1724138;;1;1
42;18;8;10;725;0;0;25;2;2;0;0;8;5;2;1;0;;2;0;10;57;14;0.6931472;10;8;158;SHPD1525;12;1;1550;;;1;0;0;0;0;0;;1;0
42;19;7;0;685;0;0;25;2;2;0;0;8;5;2;1;1;;3;0;25;57;14;1.098612;10;8;159;SHPD1525;12;1;1490;;;0;0;0;0;0;0.137931;;1;1
42;20;10;10;670;0;0;25;2;2;0;0;8;5;2;1;0;;13;0;10;57;14;2.564949;10;8;160;SHPD1525;12;1;1465;;;1;0;0;0;0;0.2413793;;1;1
43;1;4;10;445;0;0;25;1;2;0;0;9;5;2;1;0;;1;0;10;57;15;0;10;8;141;SHPD1525;11;1;935;;;1;0;0;0;0;0;;0;0
43;2;4;10;425;0;0;25;1;2;0;0;9;5;2;1;0;;2;0;10;57;15;0.6931472;10;8;142;SHPD1525;11;1;885;;;1;0;0;0;0;0;;1;0
43;3;3;10;400;0;0;25;1;2;0;0;9;5;2;1;0;;1;0;10;57;15;0;10;8;143;SHPD1525;11;1;850;;;1;0;0;0;0;0;;1;0
43;4;1;10;460;0;0;25;1;2;0;0;9;5;2;1;0;;2;0;10;57;15;0.6931472;10;8;144;SHPD1525;11;1;945;;;1;0;0;0;0;0;;1;0
43;5;5;10;425;0;0;25;1;2;0;0;9;5;2;1;0;;3;0;10;57;15;1.098612;10;8;145;SHPD1525;11;1;860;;;1;0;0;0;0;0.137931;;0;0
43;6;3;10;435;0;0;25;1;2;0;0;9;5;2;1;0;;2;0;10;57;15;0.6931472;10;8;146;SHPD1525;11;1;925;;;1;0;0;0;0;0.0344828;;1;1
43;7;2;10;340;0;0;25;1;2;0;0;9;5;2;1;0;;1;0;10;57;15;0;10;8;147;SHPD1525;11;1;765;;;1;0;0;0;0;0;;1;0
43;8;2;10;395;0;0;25;1;2;0;0;9;5;2;1;0;;5;0;10;57;15;1.609438;10;8;148;SHPD1525;11;1;875;;;1;0;0;0;0;0.0689655;;1;0
43;9;1;10;450;0;0;25;1;2;0;0;9;5;2;1;0;;3;0;10;57;15;1.098612;10;8;149;SHPD1525;11;1;925;;;1;0;0;0;0;0;;1;0
43;10;5;10;475;0;0;25;1;2;0;0;9;5;2;1;0;;1;0;10;57;15;0;10;8;150;SHPD1525;11;1;965;;;1;0;0;0;0;0;;0;0
43;11;10;10;710;0;0;25;2;2;0;0;9;5;2;1;0;;4;0;10;57;15;1.386294;10;8;151;SHPD1525;12;1;1505;;;1;0;0;0;0;0.0344828;;0;1
43;12;9;10;685;0;0;25;2;2;0;0;9;5;2;1;0;;2;0;10;57;15;0.6931472;10;8;152;SHPD1525;12;1;1455;;;1;0;0;0;0;0.0344828;;1;0
43;13;10;10;685;0;0;25;2;2;0;0;9;5;2;1;0;;2;0;10;57;15;0.6931472;10;8;153;SHPD1525;12;1;1480;;;1;0;0;0;0;0;;1;0
43;14;8;10;685;0;0;25;2;2;0;0;9;5;2;1;0;;0;0;10;57;15;;10;8;154;SHPD1525;12;1;1500;;;1;0;0;0;0;0.0689655;;0;0
43;15;6;25;690;0;0;25;2;2;0;0;9;5;2;1;0;;5;1;0;57;15;1.609438;10;8;155;SHPD1525;12;1;1490;;;0;0;0;0;0;0.0689655;;1;0
43;16;7;10;735;0;0;25;2;2;0;0;9;5;2;1;0;;3;0;10;57;15;1.098612;10;8;156;SHPD1525;12;1;1515;;;1;0;0;0;0;0;;1;0
43;17;8;10;695;0;0;25;2;2;0;0;9;5;2;1;0;;7;0;10;57;15;1.94591;10;8;157;SHPD1525;12;1;1470;;;1;0;0;0;0;0.1724138;;1;1
43;18;7;10;735;0;0;25;2;2;0;0;9;5;2;1;0;;4;0;10;57;15;1.386294;10;8;158;SHPD1525;12;1;1550;;;1;0;0;0;0;0;;1;0
43;19;6;0;685;0;0;25;2;2;0;0;9;5;2;1;1;;1;0;25;57;15;0;10;8;159;SHPD1525;12;1;1490;;;0;0;0;0;0;0.137931;;1;1
43;20;9;10;680;0;0;25;2;2;0;0;9;5;2;1;0;;4;0;10;57;15;1.386294;10;8;160;SHPD1525;12;1;1465;;;1;0;0;0;0;0.2413793;;1;1
44;1;4;10;455;0;0;25;1;2;0;0;10;5;2;1;0;;4;0;10;57;16;1.386294;10;8;141;SHPD1525;11;1;935;;;1;0;0;0;0;0;;0;0
44;2;4;10;435;0;0;25;1;2;0;0;10;5;2;1;0;;1;0;10;57;16;0;10;8;142;SHPD1525;11;1;885;;;1;0;0;0;0;0;;1;0
44;3;1;10;410;0;0;25;1;2;0;0;10;5;2;1;0;;2;0;10;57;16;0.6931472;10;8;143;SHPD1525;11;1;850;;;1;0;0;0;0;0;;1;0
44;4;3;10;470;0;0;25;1;2;0;0;10;5;2;1;0;;5;0;10;57;16;1.609438;10;8;144;SHPD1525;11;1;945;;;1;0;0;0;0;0;;1;0
44;5;2;10;435;0;0;25;1;2;0;0;10;5;2;1;0;;8;0;10;57;16;2.079442;10;8;145;SHPD1525;11;1;860;;;1;0;0;0;0;0.137931;;0;0
44;6;5;10;445;0;0;25;1;2;0;0;10;5;2;1;0;;1;0;10;57;16;0;10;8;146;SHPD1525;11;1;925;;;1;0;0;0;0;0.0344828;;1;1
44;7;2;10;350;0;0;25;1;2;0;0;10;5;2;1;0;;5;0;10;57;16;1.609438;10;8;147;SHPD1525;11;1;765;;;1;0;0;0;0;0;;1;0
44;8;3;10;405;0;0;25;1;2;0;0;10;5;2;1;0;;2;0;10;57;16;0.6931472;10;8;148;SHPD1525;11;1;875;;;1;0;0;0;0;0.0689655;;1;0
44;9;5;10;460;0;0;25;1;2;0;0;10;5;2;1;0;;3;0;10;57;16;1.098612;10;8;149;SHPD1525;11;1;925;;;1;0;0;0;0;0;;1;0
44;10;1;10;485;0;0;25;1;2;0;0;10;5;2;1;0;;3;0;10;57;16;1.098612;10;8;150;SHPD1525;11;1;965;;;1;0;0;0;0;0;;0;0
44;11;7;10;720;0;0;25;2;2;0;0;10;5;2;1;0;;3;0;10;57;16;1.098612;10;8;151;SHPD1525;12;1;1505;;;1;0;0;0;0;0.0344828;;0;1
44;12;10;10;695;0;0;25;2;2;0;0;10;5;2;1;0;;2;0;10;57;16;0.6931472;10;8;152;SHPD1525;12;1;1455;;;1;0;0;0;0;0.0344828;;1;0
44;13;6;10;695;0;0;25;2;2;0;0;10;5;2;1;0;;1;0;10;57;16;0;10;8;153;SHPD1525;12;1;1480;;;1;0;0;0;0;0;;1;0
44;14;9;10;695;0;0;25;2;2;0;0;10;5;2;1;0;;2;0;10;57;16;0.6931472;10;8;154;SHPD1525;12;1;1500;;;1;0;0;0;0;0.0689655;;0;0
44;15;8;10;700;0;0;25;2;2;0;0;10;5;2;1;0;;1;0;10;57;16;0;10;8;155;SHPD1525;12;1;1490;;;1;0;0;0;0;0.0689655;;1;0
44;16;6;10;745;0;0;25;2;2;0;0;10;5;2;1;0;;2;0;10;57;16;0.6931472;10;8;156;SHPD1525;12;1;1515;;;1;0;0;0;0;0;;1;0
44;17;8;10;705;0;0;25;2;2;0;0;10;5;2;1;0;;3;0;10;57;16;1.098612;10;8;157;SHPD1525;12;1;1470;;;1;0;0;0;0;0.1724138;;1;1
44;18;10;10;745;0;0;25;2;2;0;0;10;5;2;1;0;;2;0;10;57;16;0.6931472;10;8;158;SHPD1525;12;1;1550;;;1;0;0;0;0;0;;1;0
44;19;9;10;695;0;0;25;2;2;0;0;10;5;2;1;0;;1;0;10;57;16;0;10;8;159;SHPD1525;12;1;1490;;;1;0;1;1;0;0.137931;;1;1
44;20;7;10;690;0;0;25;2;2;0;0;10;5;2;1;0;;4;0;10;57;16;1.386294;10;8;160;SHPD1525;12;1;1465;;;1;0;0;0;0;0.2413793;;1;1
45;1;2;10;465;0;0;25;1;2;0;0;11;5;2;1;0;;2;0;10;57;17;0.6931472;10;8;141;SHPD1525;11;1;935;;;1;0;0;0;0;0;;0;0
45;2;2;10;445;0;0;25;1;2;0;0;11;5;2;1;0;;0;0;10;57;17;;10;8;142;SHPD1525;11;1;885;;;1;0;0;0;0;0;;1;0
45;3;3;10;420;0;0;25;1;2;0;0;11;5;2;1;0;;2;0;10;57;17;0.6931472;10;8;143;SHPD1525;11;1;850;;;1;0;0;0;0;0;;1;0
45;4;5;10;480;0;0;25;1;2;0;0;11;5;2;1;0;;9;0;10;57;17;2.197225;10;8;144;SHPD1525;11;1;945;;;1;0;0;0;0;0;;1;0
45;5;3;10;445;0;0;25;1;2;0;0;11;5;2;1;0;;5;0;10;57;17;1.609438;10;8;145;SHPD1525;11;1;860;;;1;0;0;0;0;0.137931;;0;0
45;6;4;10;455;0;0;25;1;2;0;0;11;5;2;1;0;;1;0;10;57;17;0;10;8;146;SHPD1525;11;1;925;;;1;0;0;0;0;0.0344828;;1;1
45;7;1;10;360;0;0;25;1;2;0;0;11;5;2;1;0;;1;0;10;57;17;0;10;8;147;SHPD1525;11;1;765;;;1;0;0;0;0;0;;1;0
45;8;1;10;415;0;0;25;1;2;0;0;11;5;2;1;0;;2;0;10;57;17;0.6931472;10;8;148;SHPD1525;11;1;875;;;1;0;0;0;0;0.0689655;;1;0
45;9;4;10;470;0;0;25;1;2;0;0;11;5;2;1;0;;6;0;10;57;17;1.791759;10;8;149;SHPD1525;11;1;925;;;1;0;0;0;0;0;;1;0
45;10;5;10;495;0;0;25;1;2;0;0;11;5;2;1;0;;1;0;10;57;17;0;10;8;150;SHPD1525;11;1;965;;;1;0;0;0;0;0;;0;0
45;11;6;10;730;0;0;25;2;2;0;0;11;5;2;1;0;;5;0;10;57;17;1.609438;10;8;151;SHPD1525;12;1;1505;;;1;0;0;0;0;0.0344828;;0;1
45;12;9;10;705;0;0;25;2;2;0;0;11;5;2;1;0;;1;0;10;57;17;0;10;8;152;SHPD1525;12;1;1455;;;1;0;0;0;0;0.0344828;;1;0
45;13;10;10;705;0;0;25;2;2;0;0;11;5;2;1;0;;4;0;10;57;17;1.386294;10;8;153;SHPD1525;12;1;1480;;;1;0;0;0;0;0;;1;0
45;14;8;10;705;0;0;25;2;2;0;0;11;5;2;1;0;;2;0;10;57;17;0.6931472;10;8;154;SHPD1525;12;1;1500;;;1;0;0;0;0;0.0689655;;0;0
45;15;9;10;710;0;0;25;2;2;0;0;11;5;2;1;0;;1;0;10;57;17;0;10;8;155;SHPD1525;12;1;1490;;;1;0;0;0;0;0.0689655;;1;0
45;16;7;10;755;0;0;25;2;2;0;0;11;5;2;1;0;;1;0;10;57;17;0;10;8;156;SHPD1525;12;1;1515;;;1;0;0;0;0;0;;1;0
45;17;6;10;715;0;0;25;2;2;0;0;11;5;2;1;0;;5;0;10;57;17;1.609438;10;8;157;SHPD1525;12;1;1470;;;1;0;0;0;0;0.1724138;;1;1
45;18;8;10;755;0;0;25;2;2;0;0;11;5;2;1;0;;2;0;10;57;17;0.6931472;10;8;158;SHPD1525;12;1;1550;;;1;0;0;0;0;0;;1;0
45;19;10;10;705;0;0;25;2;2;0;0;11;5;2;1;0;;1;0;10;57;17;0;10;8;159;SHPD1525;12;1;1490;;;1;0;0;0;0;0.137931;;1;1
45;20;7;10;700;0;0;25;2;2;0;0;11;5;2;1;0;;3;0;10;57;17;1.098612;10;8;160;SHPD1525;12;1;1465;;;1;0;0;0;0;0.2413793;;1;1
46;1;2;10;475;0;0;25;1;3;1;0;1;6;2;1;0;0.111111;12;0;10;57;18;2.484907;10;8;141;SHPD1525;11;1;935;;46;1;0;0;0;0;0;;0;0
46;2;2;10;455;0;0;25;1;3;1;0;1;6;2;1;0;0;10;0;10;57;18;2.302585;10;8;142;SHPD1525;11;1;885;;46;1;0;0;0;0;0;;1;0
46;3;5;10;430;0;0;25;1;3;1;0;1;6;2;1;0;0;5;0;10;57;18;1.609438;10;8;143;SHPD1525;11;1;850;;46;1;0;0;0;0;0;;1;0
46;4;3;10;490;0;0;25;1;3;1;0;1;6;2;1;0;0;15;0;10;57;18;2.70805;10;8;144;SHPD1525;11;1;945;;46;1;0;0;0;0;0;;1;0
46;5;1;10;455;0;0;25;1;3;1;0;1;6;2;1;0;0;4;0;10;57;18;1.386294;10;8;145;SHPD1525;11;1;860;;46;1;0;0;0;0;0.137931;;0;0
46;6;4;10;465;0;0;25;1;3;1;0;1;6;2;1;0;0;5;0;10;57;18;1.609438;10;8;146;SHPD1525;11;1;925;;46;1;0;0;0;0;0.0344828;;1;1
46;7;3;10;370;0;0;25;1;3;1;0;1;6;2;1;0;0;16;0;10;57;18;2.772589;10;8;147;SHPD1525;11;1;765;;46;1;0;0;0;0;0;;1;0
46;8;5;10;425;0;0;25;1;3;1;0;1;6;2;1;0;0.111111;13;0;10;57;18;2.564949;10;8;148;SHPD1525;11;1;875;;46;1;0;0;0;0;0.0689655;;1;0
46;9;4;10;480;0;0;25;1;3;1;0;1;6;2;1;0;0;9;0;10;57;18;2.197225;10;8;149;SHPD1525;11;1;925;;46;1;0;0;0;0;0;;1;0
46;10;1;10;505;0;0;25;1;3;1;0;1;6;2;1;0;0;6;0;10;57;18;1.791759;10;8;150;SHPD1525;11;1;965;;46;1;0;0;0;0;0;;0;0
46;11;8;10;740;0;0;25;2;3;1;0;1;6;2;1;0;0;11;0;10;57;18;2.397895;10;8;151;SHPD1525;12;1;1505;;46;1;0;0;0;0;0.0344828;;0;1
46;12;9;10;715;0;0;25;2;3;1;0;1;6;2;1;0;0;12;0;10;57;18;2.484907;10;8;152;SHPD1525;12;1;1455;;46;1;0;0;0;0;0.0344828;;1;0
46;13;6;10;715;0;0;25;2;3;1;0;1;6;2;1;0;0.111111;8;0;10;57;18;2.079442;10;8;153;SHPD1525;12;1;1480;;46;1;0;0;0;0;0;;1;0
46;14;9;10;715;0;0;25;2;3;1;0;1;6;2;1;0;0;6;0;10;57;18;1.791759;10;8;154;SHPD1525;12;1;1500;;46;1;0;0;0;0;0.0689655;;0;0
46;15;10;10;720;0;0;25;2;3;1;0;1;6;2;1;0;0.222222;14;0;10;57;18;2.639057;10;8;155;SHPD1525;12;1;1490;;46;1;0;0;0;0;0.0689655;;1;0
46;16;8;10;765;0;0;25;2;3;1;0;1;6;2;1;0;0;14;0;10;57;18;2.639057;10;8;156;SHPD1525;12;1;1515;;46;1;0;0;0;0;0;;1;0
46;17;10;10;725;0;0;25;2;3;1;0;1;6;2;1;0;1;15;0;10;57;18;2.70805;10;8;157;SHPD1525;12;1;1470;;46;1;0;0;0;0;0.1724138;;1;1
46;18;6;10;765;0;0;25;2;3;1;0;1;6;2;1;0;0;10;0;10;57;18;2.302585;10;8;158;SHPD1525;12;1;1550;;46;1;0;0;0;0;0;;1;0
46;19;7;25;730;0;0;25;2;3;1;0;1;6;2;1;0;0.111111;7;1;0;57;18;1.94591;10;8;159;SHPD1525;12;1;1490;;46;0;0;0;0;0;0.137931;;1;1
46;20;7;0;700;0;0;25;2;3;1;0;1;6;2;1;1;0.444444;10;0;25;57;18;2.302585;10;8;160;SHPD1525;12;1;1465;;46;0;0;1;0;1;0.2413793;;1;1
47;1;5;10;485;0;0;25;1;4;1;0;1;7;2;1;0;0.222222;6;0;10;57;19;1.791759;10;8;141;SHPD1525;11;1;935;;47;1;0;0;0;0;0;;0;0
47;2;4;25;480;0;0;25;1;4;1;0;1;7;2;1;0;0;12;1;0;57;19;2.484907;10;8;142;SHPD1525;11;1;885;;47;0;0;0;0;0;0;;1;0
47;3;3;10;440;0;0;25;1;4;1;0;1;7;2;1;0;0;3;0;10;57;19;1.098612;10;8;143;SHPD1525;11;1;850;;47;1;0;0;0;0;0;;1;0
47;4;3;10;500;0;0;25;1;4;1;0;1;7;2;1;0;0;19;0;10;57;19;2.944439;10;8;144;SHPD1525;11;1;945;;47;1;0;0;0;0;0;;1;0
47;5;4;0;455;0;0;25;1;4;1;0;1;7;2;1;1;0.111111;6;0;25;57;19;1.791759;10;8;145;SHPD1525;11;1;860;;47;0;0;1;0;1;0.137931;;0;0
47;6;5;10;475;0;0;25;1;4;1;0;1;7;2;1;0;0;5;0;10;57;19;1.609438;10;8;146;SHPD1525;11;1;925;;47;1;0;0;0;0;0.0344828;;1;1
47;7;1;10;380;0;0;25;1;4;1;0;1;7;2;1;0;0;10;0;10;57;19;2.302585;10;8;147;SHPD1525;11;1;765;;47;1;0;0;0;0;0;;1;0
47;8;2;10;435;0;0;25;1;4;1;0;1;7;2;1;0;0;8;0;10;57;19;2.079442;10;8;148;SHPD1525;11;1;875;;47;1;0;0;0;0;0.0689655;;1;0
47;9;2;10;490;0;0;25;1;4;1;0;1;7;2;1;0;0;15;0;10;57;19;2.70805;10;8;149;SHPD1525;11;1;925;;47;1;0;0;0;0;0;;1;0
47;10;1;10;515;0;0;25;1;4;1;0;1;7;2;1;0;0.111111;4;0;10;57;19;1.386294;10;8;150;SHPD1525;11;1;965;;47;1;0;0;0;0;0;;0;0
47;11;10;10;750;0;0;25;2;4;1;0;1;7;2;1;0;0;9;0;10;57;19;2.197225;10;8;151;SHPD1525;12;1;1505;;47;1;0;0;0;0;0.0344828;;0;1
47;12;9;10;725;0;0;25;2;4;1;0;1;7;2;1;0;0;6;0;10;57;19;1.791759;10;8;152;SHPD1525;12;1;1455;;47;1;0;0;0;0;0.0344828;;1;0
47;13;6;10;725;0;0;25;2;4;1;0;1;7;2;1;0;0.111111;7;0;10;57;19;1.94591;10;8;153;SHPD1525;12;1;1480;;47;1;0;0;0;0;0;;1;0
47;14;7;10;725;0;0;25;2;4;1;0;1;7;2;1;0;0;4;0;10;57;19;1.386294;10;8;154;SHPD1525;12;1;1500;;47;1;0;0;0;0;0.0689655;;0;0
47;15;8;10;730;0;0;25;2;4;1;0;1;7;2;1;0;0.111111;17;0;10;57;19;2.833213;10;8;155;SHPD1525;12;1;1490;;47;1;0;0;0;0;0.0689655;;1;0
47;16;7;10;775;0;0;25;2;4;1;0;1;7;2;1;0;0;6;0;10;57;19;1.791759;10;8;156;SHPD1525;12;1;1515;;47;1;0;0;0;0;0;;1;0
47;17;10;10;735;0;0;25;2;4;1;0;1;7;2;1;0;1;7;0;10;57;19;1.94591;10;8;157;SHPD1525;12;1;1470;;47;1;0;0;0;0;0.1724138;;1;1
47;18;8;10;775;0;0;25;2;4;1;0;1;7;2;1;0;0;9;0;10;57;19;2.197225;10;8;158;SHPD1525;12;1;1550;;47;1;0;0;0;0;0;;1;0
47;19;6;10;740;0;0;25;2;4;1;0;1;7;2;1;0;0.222222;7;0;10;57;19;1.94591;10;8;159;SHPD1525;12;1;1490;;47;1;0;0;0;0;0.137931;;1;1
47;20;9;10;710;0;0;25;2;4;1;0;1;7;2;1;0;0;13;0;10;57;19;2.564949;10;8;160;SHPD1525;12;1;1465;;47;1;0;1;1;0;0.2413793;;1;1
48;1;4;10;495;0;0;25;1;4;0;0;2;7;2;1;0;;4;0;10;57;20;1.386294;10;8;141;SHPD1525;11;1;935;;;1;0;0;0;0;0;;0;0
48;2;1;10;490;0;0;25;1;4;0;0;2;7;2;1;0;;4;0;10;57;20;1.386294;10;8;142;SHPD1525;11;1;885;;;1;0;0;0;0;0;;1;0
48;3;3;10;450;0;0;25;1;4;0;0;2;7;2;1;0;;3;0;10;57;20;1.098612;10;8;143;SHPD1525;11;1;850;;;1;0;0;0;0;0;;1;0
48;4;5;10;510;0;0;25;1;4;0;0;2;7;2;1;0;;2;0;10;57;20;0.6931472;10;8;144;SHPD1525;11;1;945;;;1;0;0;0;0;0;;1;0
48;5;3;10;465;0;0;25;1;4;0;0;2;7;2;1;0;;1;0;10;57;20;0;10;8;145;SHPD1525;11;1;860;;;1;0;1;1;0;0.137931;;0;0
48;6;4;10;485;0;0;25;1;4;0;0;2;7;2;1;0;;3;0;10;57;20;1.098612;10;8;146;SHPD1525;11;1;925;;;1;0;0;0;0;0.0344828;;1;1
48;7;2;10;390;0;0;25;1;4;0;0;2;7;2;1;0;;6;0;10;57;20;1.791759;10;8;147;SHPD1525;11;1;765;;;1;0;0;0;0;0;;1;0
48;8;1;10;445;0;0;25;1;4;0;0;2;7;2;1;0;;5;0;10;57;20;1.609438;10;8;148;SHPD1525;11;1;875;;;1;0;0;0;0;0.0689655;;1;0
48;9;5;10;500;0;0;25;1;4;0;0;2;7;2;1;0;;4;0;10;57;20;1.386294;10;8;149;SHPD1525;11;1;925;;;1;0;0;0;0;0;;1;0
48;10;2;10;525;0;0;25;1;4;0;0;2;7;2;1;0;;0;0;10;57;20;;10;8;150;SHPD1525;11;1;965;;;1;0;0;0;0;0;;0;0
48;11;10;10;760;0;0;25;2;4;0;0;2;7;2;1;0;;6;0;10;57;20;1.791759;10;8;151;SHPD1525;12;1;1505;;;1;0;0;0;0;0.0344828;;0;1
48;12;7;10;735;0;0;25;2;4;0;0;2;7;2;1;0;;1;0;10;57;20;0;10;8;152;SHPD1525;12;1;1455;;;1;0;0;0;0;0.0344828;;1;0
48;13;9;10;735;0;0;25;2;4;0;0;2;7;2;1;0;;2;0;10;57;20;0.6931472;10;8;153;SHPD1525;12;1;1480;;;1;0;0;0;0;0;;1;0
48;14;10;10;735;0;0;25;2;4;0;0;2;7;2;1;0;;3;0;10;57;20;1.098612;10;8;154;SHPD1525;12;1;1500;;;1;0;0;0;0;0.0689655;;0;0
48;15;8;10;740;0;0;25;2;4;0;0;2;7;2;1;0;;2;0;10;57;20;0.6931472;10;8;155;SHPD1525;12;1;1490;;;1;0;0;0;0;0.0689655;;1;0
48;16;8;10;785;0;0;25;2;4;0;0;2;7;2;1;0;;3;0;10;57;20;1.098612;10;8;156;SHPD1525;12;1;1515;;;1;0;0;0;0;0;;1;0
48;17;6;10;745;0;0;25;2;4;0;0;2;7;2;1;0;;5;0;10;57;20;1.609438;10;8;157;SHPD1525;12;1;1470;;;1;0;0;0;0;0.1724138;;1;1
48;18;9;10;785;0;0;25;2;4;0;0;2;7;2;1;0;;2;0;10;57;20;0.6931472;10;8;158;SHPD1525;12;1;1550;;;1;0;0;0;0;0;;1;0
48;19;6;10;750;0;0;25;2;4;0;0;2;7;2;1;0;;1;0;10;57;20;0;10;8;159;SHPD1525;12;1;1490;;;1;0;0;0;0;0.137931;;1;1
